馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ゴヴェルナーレリコ,牝5,長浜,美浦・辻,逃げ,41.3,7,5,,38.5,454(+10),京都,111,中15週,Y,,3,エイシンフラッシュ,タートルボウル,,
2,2,テーオーマルコーニ,牡4,松山,栗東・奥村豊,先行,1.7,1,4,,37.6,504(0),京都,21,中2週,Y,,3,コパノリッキー,Afternoon Deelites,,
3,3,イデアユウシン,牡6,江田照,美浦・松永康,差し,331.1,11,14,,41.0,558(+16),中山,20,中2週,Y,,3,ドレフォン,ダンスインザダーク,,B
4,4,ホウオウベルクソン,牡5,ハマー,美浦・大竹,差し,10.1,3,15,4歳以上2勝クラス,39.0,550(+16),東京,246,中34週,Y,Y,3,リアルスティール,Dushyantor,,B
5,5,シグムンド,牡5,,美浦・岩戸,先行,18.7,5,3,,39.4,512(0),中山,8,連闘,Y,,3,アポロキングダム,カネヒキリ,,B
6,6,ラファールドール,セ5,西村淳,美浦・田島,先行,57.3,9,12,,40.5,498(-6),中山,43,中5週,Y,,3,ニューイヤーズデイ,ステイゴールド,,
7,6,シャンバラ,牡7,荻野極,栗東・橋口,差し,109.4,10,8,,39.4,526(-2),中山,43,中5週,Y,,3,ワンアンドオンリー,Unbridled's Song,,
8,7,ダディーズトリップ,牡1,横山典,栗東・千田,差し,17.5,4,3,,37.5,480(+4),阪神,56,中7週,Y,,3,ドリームジャーニー,デインヒル,,
9,7,タッチャブル,牡6,菅原明,栗東・中村,追込,53.3,8,13,,36.3,524(+2),中京,50,中6週,Y,,3,リアルスティール,ルーラーシップ,,B
10,8,ジーティーダーリン,牡4,ルメー,栗東・田中克,,2.7,2,1,3歳以上1勝クラス,37.6,510(+2),中京,56,中7週,Y,,3,サートゥルナーリア,ハーツクライ,,
11,8,インペリアルライン,セ7,木幡巧,美浦・中舘,追込,38.7,6,7,,39.2,488(+4),中山,43,中5週,Y,,3,ドゥラメンテ,Giant's Causeway,,B
